date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:43:27	12198/12198	---M--	200	added ('OK')	application/javascript	date:Wed,%2021%20Sep%202022%2020:20:48%20GMT	https://happywealthydaily.online/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	/Users/kelven/websites/cao%20resolvido/WEB/WAYPOINTS_MIN05DA.JS	(from https://happywealthydaily.online/cao-resolvido/)
17:43:28	20715/20715	---M--	200	added ('OK')	application/javascript	date:Sat,%2009%20Apr%202022%2004:37:18%20GMT	https://happywealthydaily.online/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	/Users/kelven/websites/cao%20resolvido/WEB/CORE_MIN0028.JS	(from https://happywealthydaily.online/cao-resolvido/)
17:43:29	40513/40513	---M--	200	added ('OK')	application/javascript	date:Wed,%2021%20Sep%202022%2020:20:48%20GMT	https://happywealthydaily.online/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.7.7	/Users/kelven/websites/cao%20resolvido/WEB/FRONTEND_MINAC9E.JS	(from https://happywealthydaily.online/cao-resolvido/)
17:43:31	24/24	---MC-	200	added ('OK')	text/plain	date:Thu,%2022%20Sep%202022%2020:43:30%20GMT	http://s.w.org/robots.txt		(from https://happywealthydaily.online/cao-resolvido/)
17:43:32	51/51	---MCZ	200	added ('OK')	text/plain	date:Thu,%2022%20Sep%202022%2020:43:31%20GMT	https://fonts.googleapis.com/robots.txt		(from https://happywealthydaily.online/cao-resolvido/)
17:43:33	894/894	---MCZ	200	added ('OK')	text/plain	date:Thu,%2022%20Sep%202022%2020:43:32%20GMT	https://www.facebook.com/robots.txt		(from https://happywealthydaily.online/cao-resolvido/)
17:43:34	176741/-1	---M--	200	added ('OK')	application/json	date:Thu,%2022%20Sep%202022%2020:43:33%20GMT	https://happywealthydaily.online/wp-json/	/Users/kelven/websites/cao%20resolvido/WEB/INDEX_5.HTM	(from https://happywealthydaily.online/cao-resolvido/)
17:43:35	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:33%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/IMG_2342-1-3-576x1024.jpeg	/Users/kelven/websites/cao%20resolvido/WEB/IMG_2342_1_3_576X1024.JPG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:35	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:33%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/IMG_3258-1-1-768x1024.jpg	/Users/kelven/websites/cao%20resolvido/WEB/IMG_3258_1_1_768X1024.JPG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:35	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:33%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/Arquivo_000-8-1-scaled.jpeg	/Users/kelven/websites/cao%20resolvido/WEB/ARQUIVO_000_8_1_SCALED.JPG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:35	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:33%20GMT	https://happywealthydaily.online/xmlrpc.php?rsd	/Users/kelven/websites/cao%20resolvido/WEB/XMLRPC0DB0.PHP	(from https://happywealthydaily.online/cao-resolvido/)
17:43:35	135170/135170	UR-MC-	200	added ('OK')	application/json	date:Thu,%2022%20Sep%202022%2020:43:33%20GMT	https://happywealthydaily.online/wp-json/wp/v2/pages/206	/Users/kelven/websites/cao%20resolvido/WEB/206.JSO	(from https://happywealthydaily.online/cao-resolvido/)
17:43:35	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:35%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/Arquivo_000-2-576x1024.png	/Users/kelven/websites/cao%20resolvido/WEB/ARQUIVO_000_2_576X1024.PNG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:35	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:35%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/bd192e63-4546-4617-a49f-52ef56177320-1-725x1024.jpg	/Users/kelven/websites/cao%20resolvido/WEB/BD192E63_4546_4617_A49F_52EF561.JPG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:37	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:36%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/cfff4fd3-3b88-4cdf-b635-9b60125316fd-576x1024.jpeg	/Users/kelven/websites/cao%20resolvido/WEB/CFFF4FD3_3B88_4CDF_B635_9B60125.JPG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:37	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:36%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/b7583137-ca28-4fa0-b6a8-4380c6cea042.jpeg	/Users/kelven/websites/cao%20resolvido/WEB/B7583137_CA28_4FA0_B6A8_4380C6C.JPG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:37	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:36%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/socializar-o-seu-cao.jpg	/Users/kelven/websites/cao%20resolvido/WEB/SOCIALIZAR_O_SEU_CAO.JPG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:37	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:36%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/capa-estrategia-close-friends.png	/Users/kelven/websites/cao%20resolvido/WEB/CAPA_ESTRATEGIA_CLOSE_FRIENDS.PNG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:37	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:36%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/ebook-cao-bem-resolvido-1-1.png	/Users/kelven/websites/cao%20resolvido/WEB/EBOOK_CAO_BEM_RESOLVIDO_1_1.PNG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:37	318907/318907	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Sep%202022%2020:20:48%20GMT	https://happywealthydaily.online/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.16.0	/Users/kelven/websites/cao%20resolvido/WEB/EICONS1075.SVG	(from https://happywealthydaily.online/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:43:38	2496/2496	UR-MC-	200	added ('OK')	text/xml	date:Thu,%2022%20Sep%202022%2020:43:33%20GMT	https://happywealthydaily.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhappywealthydaily.online%2Fcao-resolvido%2F&format=xml	/Users/kelven/websites/cao%20resolvido/WEB/EMBEDD718	(from https://happywealthydaily.online/cao-resolvido/)
17:43:38	2423/2423	UR-MC-	200	added ('OK')	application/json	date:Thu,%2022%20Sep%202022%2020:43:33%20GMT	https://happywealthydaily.online/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhappywealthydaily.online%2Fcao-resolvido%2F	/Users/kelven/websites/cao%20resolvido/WEB/EMBED1C23.JSO	(from https://happywealthydaily.online/cao-resolvido/)
17:43:38	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:38%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/adestramento-de-gatos-1.png	/Users/kelven/websites/cao%20resolvido/WEB/ADESTRAMENTO_DE_GATOS_1.PNG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:38	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:38%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/7-Dias-1024x1024.png	/Users/kelven/websites/cao%20resolvido/WEB/7_DIAS_1024X1024.PNG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:38	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:38%20GMT	https://happywealthydaily.online/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	/Users/kelven/websites/cao%20resolvido/WEB/JQUERY_MINAF6C.JS	(from https://happywealthydaily.online/cao-resolvido/)
17:43:38	62565/62565	UR-MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:38%20GMT	https://happywealthydaily.online/wp-content/uploads/2022/09/alimentacao-natural-para-caes.jpg	/Users/kelven/websites/cao%20resolvido/WEB/ALIMENTACAO_NATURAL_PARA_CAES.JPG	(from https://happywealthydaily.online/cao-resolvido/)
17:43:38	6146/6146	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Sep%202022%2020:20:48%20GMT	https://happywealthydaily.online/wp-content/plugins/elementor/assets/images/placeholder.png	/Users/kelven/websites/cao%20resolvido/WEB/PLACEHOLDER.PNG	(from https://happywealthydaily.online/wp-content/uploads/elementor/css/post-206.css?ver=1663878179)
17:43:39	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Sep%202022%2020:20:48%20GMT	https://happywealthydaily.online/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	/Users/kelven/websites/cao%20resolvido/WEB/FA_REGULAR_400.SVG	(from https://happywealthydaily.online/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
17:43:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Sep%202022%2020:43:40%20GMT	https://happywealthydaily.online/cao-resolvido/c	/Users/kelven/websites/cao%20resolvido/WEB/C	(from https://connect.facebook.net/en_US/fbevents.js)
17:43:41	918991/918991	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2021%20Sep%202022%2020:20:48%20GMT	https://happywealthydaily.online/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	/Users/kelven/websites/cao%20resolvido/WEB/FA_SOLID_900.SVG	(from https://happywealthydaily.online/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:43:41	62565/62565	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:41%20GMT	https://happywealthydaily.online/cao-resolvido/b	/Users/kelven/websites/cao%20resolvido/WEB/B	(from https://connect.facebook.net/en_US/fbevents.js)
17:43:42	62565/62565	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Sep%202022%2020:43:42%20GMT	https://happywealthydaily.online/cao-resolvido/POST	/Users/kelven/websites/cao%20resolvido/WEB/POST	(from https://connect.facebook.net/en_US/fbevents.js)
